Content,UniqueID,CSVFilename
"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",rawdata_1412,rawdata_1412.csv
He is of three quarters Irish and one quarter French descent.,rawdata_1413,rawdata_1413.csv
"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",rawdata_1414,rawdata_1414.csv
"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",rawdata_1415,rawdata_1415.csv
He was married to actress Kim Basinger from 1993 to 2002.,rawdata_1416,rawdata_1416.csv
"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",rawdata_1417,rawdata_1417.csv
"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",rawdata_1418,rawdata_1418.csv
He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,rawdata_1419,rawdata_1419.csv
"In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",rawdata_1420,rawdata_1420.csv
"He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",rawdata_1421,rawdata_1421.csv
"Rosemary Clooney (May 23, 1928 - June 29, 2002) was an American popular singer and actress.",rawdata_1422,rawdata_1422.csv
"In 1954 she, along with Bing Crosby, Danny Kaye, and Vera-Ellen, starred in the movie White Christmas.",rawdata_1423,rawdata_1423.csv
"Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",rawdata_1424,rawdata_1424.csv
"Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",rawdata_1425,rawdata_1425.csv
"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",rawdata_1426,rawdata_1426.csv
In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,rawdata_1427,rawdata_1427.csv
"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",rawdata_1428,rawdata_1428.csv
"In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",rawdata_1429,rawdata_1429.csv
"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",rawdata_1430,rawdata_1430.csv
"In 1964 she went to Reprise again, shifting the next year to Dot Records.",rawdata_1431,rawdata_1431.csv
In 1966 she went to United Artists Records.,rawdata_1432,rawdata_1432.csv
"In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",rawdata_1433,rawdata_1433.csv
"Michael McManus (born February 5, 1959) is a syndicated columnist who wrote Ethics & Religion.",rawdata_1434,rawdata_1434.csv
"On January 28, 2005 it was revealed that he accepted money from the George W. Bush administration to promote their marriage initiative program, which he did not disclose to his readers.",rawdata_1435,rawdata_1435.csv
"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",rawdata_1436,rawdata_1436.csv
"He is assumed to be the son of Richard Bush and Mary Fairbanks both of Dedham, Massachusetts.",rawdata_1437,rawdata_1437.csv
By training he was a blacksmith but when the American Revolution broke out militia Captain Bush led a company of soldiers for the Continental Army.,rawdata_1438,rawdata_1438.csv
"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",rawdata_1439,rawdata_1439.csv
"He died in Springport, New York in 1815.",rawdata_1440,rawdata_1440.csv
"Through his son Timothy Bush, Jr., who was also a blacksmith, descended two American Presidents -George H. W. Bush and George W. Bush.",rawdata_1441,rawdata_1441.csv
Bush was a soldier in the French and Indian Wars and a Captain in the American Revolution and is the great-great-great-great-great grandfather of president George W. Bush.,rawdata_1442,rawdata_1442.csv
"They had five children after which they relocated to Norwich, Vermont where Bush was a Captain of a militia company.",rawdata_1443,rawdata_1443.csv
"Anne Hutchinson (July 17, 1591 - August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",rawdata_1444,rawdata_1444.csv
"Eventually, John Winthrop decided to take Hutchinson out of power before her influence became too strong among the community's men.",rawdata_1445,rawdata_1445.csv
After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,rawdata_1446,rawdata_1446.csv
"After many football insiders criticized Manning for being 0-3 in the playoffs, he won his first NFL playoff game against the Denver Broncos on January 4, 2004.",rawdata_1447,rawdata_1447.csv
Manning's Passer Rating in the Colts' playoff games against the Broncos and Kansas City Chiefs was a perfect 158.3.,rawdata_1448,rawdata_1448.csv
"He coached at Winston-Salem State University from 1946 to 1993, compiling a 828-447 record.",rawdata_1449,rawdata_1449.csv
He shared the honor with Tennessee Titans quarterback Steve McNair.,rawdata_1450,rawdata_1450.csv
"However, he posted the third lowest passer rating of his career - 35.5 - in the AFC title game against the New England Patriots, throwing four interceptions in a 24-14 loss.",rawdata_1451,rawdata_1451.csv
"He put up even more impressive numbers in his last season (3,819 yards, 36 touchdowns) and finished second in Heisman Trophy voting to The University of Michigan's Charles Woodson, although he was unable to beat arch rival University of Florida for the fourth consecutive time.",rawdata_1452,rawdata_1452.csv
"His mother Jacqueline Kennedy was married to Greek shipping tycoon Aristotle Onassis from 1968 until Onassis's death in 1975, when John was 14 years old.",rawdata_1453,rawdata_1453.csv
"By most accounts, Aristotle Onassis did not play a particularly significant role in young John's life.",rawdata_1454,rawdata_1454.csv
He graduated in 1983 with a bachelor's degree in history.,rawdata_1455,rawdata_1455.csv
Taylor was born with dual British and American citizenship.,rawdata_1456,rawdata_1456.csv
"Christian VII (January 29, 1749–March 13, 1808), King of Denmark and Norway, Duke of Schleswig and Holstein.",rawdata_1457,rawdata_1457.csv
"He was the son of Frederick V, King of Denmark, and his first consort Louisa, daughter of George II of Great Britain.",rawdata_1458,rawdata_1458.csv
He ultimately sank into a condition of mental stupor.,rawdata_1459,rawdata_1459.csv
"Patti was born Adela Juana Maria Patti to Italian parents in Madrid, Spain.",rawdata_1460,rawdata_1460.csv
"Symptoms during this time included paranoia, self-mutilation and hallucinations.",rawdata_1461,rawdata_1461.csv
"He became submissive to upstart Johann Friedrich Struensee, who rose steadily in power in the late 1760s.",rawdata_1462,rawdata_1462.csv
The neglected and lonely Caroline Mathilde drifted into an affair with Struensee.,rawdata_1463,rawdata_1463.csv
"However, it is widely believed that Louise was the daughter of Struensee - portrait comparisons have supported this.",rawdata_1464,rawdata_1464.csv
Struensee was arrested and executed in that same year.,rawdata_1465,rawdata_1465.csv
"Christian signed Struensee's arrest warrant with indifference, and under pressure from his paternal grandmother, Sophie Magdalene of Brandenburg-Kulmbach, who had led the movement to have the marriage dissolved.",rawdata_1466,rawdata_1466.csv
"Caroline Mathilde, retaining her title but not her children, eventually left Denmark in exile and passed her remaining days in neighbouring Celle.",rawdata_1467,rawdata_1467.csv
"She died of cancer there on May 11, 1775.",rawdata_1468,rawdata_1468.csv
"Franklin James Schaffner (May 30, 1920 – July 2, 1989) was an American film director.",rawdata_1469,rawdata_1469.csv
"Talia Shire (born April 25, 1946) is an American actress of Italian descent.",rawdata_1470,rawdata_1470.csv
"He appeared in 1953's Miss Sadie Thompson opposite Rita Hayworth, in 1954's The Caine Mutiny and the MGM musical Deep in My Heart.",rawdata_1471,rawdata_1471.csv
In 1955 Ferrer directed himself in The Shrike.,rawdata_1472,rawdata_1472.csv
"The Cockleshell Heroes followed a year later, along with The Great Man.",rawdata_1473,rawdata_1473.csv
In 1958 Ferrer appeared in I Accuse!,rawdata_1474,rawdata_1474.csv
"Ferrer also directed, but did not appear in, Return to Peyton Place in 1961 and also the re-make of State Fair in 1962.",rawdata_1475,rawdata_1475.csv
Clooney was Ferrer's third wife.,rawdata_1476,rawdata_1476.csv
"The two were married in 1953, divorced in 1961, and remarried in 1964, only to be divorced again in 1967.",rawdata_1477,rawdata_1477.csv
In 1950 Ferrer won an Academy Award for his portrayal of Cyrano de Bergerac in the 1950 film of that name.,rawdata_1478,rawdata_1478.csv
"He played Cyrano yet again in the French movie, Cyrano et D'Artagnan.",rawdata_1479,rawdata_1479.csv
Ferrer also had a recurring role as Julia Duffy's insanely wealthy Waspy father on the popular Newhart television sitcom in the U.S. in the 1980s.,rawdata_1480,rawdata_1480.csv
